listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_total_listings_count,host_identity_verified,neighborhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
13771083,Great Double Bay 1/2 bedder from  $149 w parking*,1772674,2012-02-19,Sydney/ New South Wales/ Australia,within a day,1.0,,1.0,t,Woollahra,,Sydney,-33.87952,151.23747,Entire apartment,Entire place,2,1.0,"['Patio or balcony', 'Garden or backyard', 'Portable fans', 'Bed linens', 'Cleaning before checkout', 'Shampoo', 'Coffee maker', 'Hair dryer', 'TV', 'Heating', 'Body soap', 'Washer', 'Iron', 'Luggage dropoff allowed', 'Essentials', 'Single level home', 'Cooking basics', 'First aid kit', 'Cable TV', 'Shower gel', 'Nespresso machine', 'Host greets you', 'Extra pillows and blankets', 'Ceiling fan', 'Kitchen', 'Elevator', 'Refrigerator', 'Oven', 'Carbon monoxide alarm', 'Dishwasher', 'Beach essentials', 'Stove', 'Long term stays allowed', 'Microwave', 'Breakfast', 'Hot water', 'Air conditioning', 'Dryer', 'Free street parking', 'Dedicated workspace', 'Dishes and silverware', 'Hangers', 'Wifi', 'Paid parking on premises', 'Smoke alarm']",149,10,30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
21294680,Beautiful light and airy apartment,52868941,2015-12-31,New South Wales/ Australia,within a day,1.0,1.0,2.0,t,Randwick,,Sydney,-33.90972,151.24208,Entire apartment,Entire place,2,1.0,"['Washer', 'Iron', 'Long term stays allowed', 'Smoke alarm', 'Hot water', 'Dryer', 'Essentials', 'Dedicated workspace', 'Kitchen', 'Hangers', 'Wifi', 'TV']",110,3,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
27667977,Beautiful place close to everything,43640327,2015-09-07,New South Wales/ Australia,,,,2.0,t,North Sydney,,Sydney,-33.83617,151.20954,Private room in apartment,Private room,1,1.0,"['Washer', 'Iron', 'Free parking on premises', 'Smoke alarm', 'Breakfast', 'Cable TV', 'Private entrance', 'Long term stays allowed', 'Free street parking', 'Essentials', 'Lock on bedroom door', 'Dishes and silverware', 'Kitchen', 'Hangers', 'First aid kit', 'Shampoo', 'Wifi', 'Hair dryer', 'TV', 'Carbon monoxide alarm']",150,2,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
25513556,Nice flat in the center of paris,28014631,2015-02-19,Paris/ Ile-de-France/ France,within an hour,1.0,1.0,2.0,t,Opera,,Paris,48.87614,2.32809,Entire apartment,Entire place,6,2.0,"['Shower gel', 'Dishes and silverware', 'Freezer', 'Stove', 'Coffee maker', 'Iron', 'Dryer', 'Dedicated workspace', 'Nespresso machine', 'Body soap', 'Essentials', 'Bed linens', 'Dishwasher', 'TV', 'Shampoo', 'Heating', 'Washer', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Oven', 'Hair dryer', 'Wifi', 'Long term stays allowed', 'Host greets you', 'Microwave']",150,5,1125,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t
33138874,The Heart of the Bronx,249500015,2019-03-17,New York/ New York/ United States,within an hour,1.0,0.98,1.0,t,Soundview,Bronx,New York,40.82817,-73.87062,Entire apartment,Entire place,5,2.0,"['Refrigerator', 'Building staff', 'Microwave', 'Shampoo', 'Air conditioning', 'Kitchen', 'Coffee maker', 'Oven', 'Free parking on premises', 'Iron', 'Hangers', 'Smoke alarm', 'Dedicated workspace', 'Fire extinguisher', 'Shower gel', 'Hot water', 'Hair dryer', 'Essentials', 'TV', 'Wifi', 'Heating', 'First aid kit', 'Stove', 'Carbon monoxide alarm']",121,2,20,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t
4908914,Trastevere terrace - panoramic view,14082448,2014-04-09,Oslo/ Oslo/ Norway,within an hour,1.0,1.0,2.0,t,I Centro Storico,,Rome,41.89078,12.46933,Entire apartment,Entire place,4,1.0,"['Pack \u2019n Play/travel crib', 'Dedicated workspace', 'Fire extinguisher', 'Hangers', 'Iron', 'Refrigerator', 'Dishes and silverware', 'Host greets you', 'Cooking basics', 'Wifi', 'Stove', 'Hair dryer', 'Kitchen', 'Heating', 'High chair', 'Patio or balcony', 'Air conditioning', 'Hot water', 'Long term stays allowed', 'Extra pillows and blankets', 'Oven', 'Elevator', 'Essentials', 'First aid kit', 'Bed linens']",136,3,30,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f
7785405,Charming apartment in Paris,24417501,2014-12-02,Rivergaro/ Emilia-Romagna/ Italy,within a day,1.0,0.4,1.0,t,Luxembourg,,Paris,48.85205,2.33208,Entire apartment,Entire place,4,2.0,"['Window guards', 'Dishwasher', 'Essentials', 'Stove', 'Wifi', 'Long term stays allowed', 'Host greets you', 'TV', 'Dryer', 'Refrigerator', 'Oven', 'Dishes and silverware', 'First aid kit', 'Heating', 'Kitchen', 'Coffee maker', 'Washer', 'Cooking basics', 'Cable TV', 'Shampoo', 'Elevator']",350,3,1125,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f
5566958,Pricipessa Trevi - Vacanze Romane - With terrace,28858916,2015-03-06,Rome/ Lazio/ Italy,within a few hours,1.0,1.0,4.0,t,I Centro Storico,,Rome,41.90127,12.48204,Entire apartment,Entire place,6,2.0,"['Fire extinguisher', 'Hangers', 'Iron', 'Luggage dropoff allowed', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Wifi', 'Hair dryer', 'Kitchen', 'Heating', 'Crib', 'High chair', 'TV', 'Patio or balcony', 'Air conditioning', 'Coffee maker', 'Hot water', 'Long term stays allowed', 'Extra pillows and blankets', 'Oven', 'Elevator', 'Shampoo', 'Single level home', 'Essentials', 'First aid kit', 'Bed linens']",197,2,1125,99.0,10.0,10.0,10.0,10.0,10.0,10.0,t
32286148,Suite 5 * em cobertuta junto ÃÂ  praia do Pepe (2),238749113,2019-01-24,Rio de Janeiro/ State of Rio de Janeiro/ Brazil,within a few hours,1.0,0.94,3.0,t,Barra da Tijuca,,Rio de Janeiro,-23.01261,-43.3014,Private room in apartment,Private room,2,1.0,"['Air conditioning', 'Essentials', 'Luggage dropoff allowed', 'Hangers', 'Smoke alarm', 'Coffee maker', 'Dedicated workspace', 'Private entrance', 'Bed linens', 'Hot water', 'Patio or balcony', 'Long term stays allowed', 'Microwave', 'Refrigerator', 'Wifi', 'Dishes and silverware', 'Beachfront', 'Cooking basics', 'Stove', 'Hair dryer', 'Free street parking', 'Host greets you', 'Free parking on premises', 'Cable TV', 'Elevator', 'Kitchen', 'Pool', 'TV', 'Oven', 'Shampoo', 'Lock on bedroom door']",180,3,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
19747278,Large bayfront Apt in Rockaway Beach,106125,2010-04-09,New York/ New York/ United States,within a day,0.9,0.64,1.0,t,Rockaway Beach,Queens,New York,40.5896,-73.81122,Entire apartment,Entire place,4,,"['Refrigerator', 'Microwave', 'Shampoo', 'Pack \u2019n Play/travel crib', 'Air conditioning', 'Free street parking', 'Kitchen', 'Keypad', 'Coffee maker', 'Oven', 'Smoke alarm', 'Hangers', 'Dedicated workspace', 'Fire extinguisher', 'Waterfront', 'Hot water', 'Long term stays allowed', 'Extra pillows and blankets', 'Hair dryer', 'Bed linens', 'Essentials', 'Dishes and silverware', 'TV', 'Wifi', 'Cable TV', 'Heating', 'BBQ grill', 'Patio or balcony', 'Cooking basics', 'Stove', 'Luggage dropoff allowed', 'Private entrance', 'Beach essentials', 'Garden or backyard', 'Carbon monoxide alarm']",120,2,1125,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f
37442393,HackerHouse Paris 19 - Coliving 3,6069249,2013-04-24,Paris/ Ile-de-France/ France,within an hour,1.0,0.81,13.0,t,Buttes-Chaumont,,Paris,48.90118,2.375,Shared room in condominium,Shared room,1,1.0,"['Essentials', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace', 'TV', 'Iron', 'Indoor fireplace', 'First aid kit', 'Heating', 'Kitchen', 'Hair dryer', 'Breakfast', 'Washer', 'Cable TV', 'Paid parking off premises', 'Shampoo', 'Keypad', 'Elevator']",24,28,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
30905425,Copa Boutique,5737780,2013-04-02,Rio de Janeiro/ State of Rio de Janeiro/ Brazil,within an hour,1.0,0.96,35.0,t,Copacabana,,Rio de Janeiro,-22.97225,-43.19076,Entire apartment,Entire place,4,1.0,"['Air conditioning', 'Essentials', 'Paid parking off premises', 'Hangers', 'Coffee maker', 'Dedicated workspace', 'Bed linens', 'Hot water', 'Long term stays allowed', 'Microwave', 'Refrigerator', 'Wifi', 'Iron', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Hair dryer', 'Cable TV', 'Lockbox', 'Elevator', 'Kitchen', 'TV', 'Oven', 'Shampoo']",189,4,30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
45985022,Habitacion matrimonial a 15min de Polanco,246537834,2019-03-03,MX,,,1.0,0.0,t,Miguel Hidalgo,,Mexico City,19.44984,-99.17922,Private room in apartment,Private room,2,1.0,"['TV', 'Dedicated workspace', 'Extra pillows and blankets', 'Shampoo', 'Essentials', 'Room-darkening shades', 'Cooking basics', 'Dishwasher', 'Kitchen', 'Refrigerator', 'Wifi', 'Long term stays allowed', 'Washer', 'Carbon monoxide alarm', 'Lock on bedroom door', 'Stove', 'Dishes and silverware', 'Private entrance', 'Coffee maker', 'Hot water', 'Microwave', 'Host greets you', 'Patio or balcony', 'Smoke alarm', 'Iron', 'Hangers']",220,2,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
20902184,Room in bright airy apt with water views & car pk,120842815,2017-03-15,Sao Paulo/ State of Sao Paulo/ Brazil,,,,2.0,t,Sydney,,Sydney,-33.86932,151.22531,Private room in apartment,Private room,2,1.0,"['Washer', 'Iron', 'Free parking on premises', 'Smoke alarm', 'Dryer', 'Essentials', 'Kitchen', 'Hangers', 'Elevator', 'Wifi', 'TV']",70,5,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
43205669,Grand appartement avec balcon,6944996,2013-06-16,Paris/ Ile-de-France/ France,within an hour,1.0,0.96,1.0,t,Popincourt,,Paris,48.86346,2.37821,Entire apartment,Entire place,4,1.0,"['Patio or balcony', 'Dishwasher', 'Essentials', 'Stove', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace', 'Lockbox', 'TV', 'Iron', 'Indoor fireplace', 'Dryer', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Heating', 'Kitchen', 'Hair dryer', 'Washer', 'Cooking basics', 'Shampoo', 'Extra pillows and blankets', 'Shower gel', 'Bed linens', 'Elevator']",80,2,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
9775914,VI Imperial78 Suite vista giardino,50384277,2015-12-02,Ostia/ Lazio/ Italy,within a few hours,1.0,0.0,5.0,t,XII Monte Verde,,Rome,41.88294,12.46853,Private room in condominium,Private room,3,1.0,"['Elevator', 'Lock on bedroom door', 'Shampoo', 'TV', 'Fire extinguisher', 'Wifi', 'Essentials', 'Hangers', 'Hair dryer', 'Air conditioning', 'First aid kit', 'Long term stays allowed', 'Breakfast', 'Heating']",18,10,1125,100.0,10.0,10.0,8.0,10.0,8.0,10.0,f
16444458,Studio Canal Ourcq et St Martin / Buttes Chaumont,11574063,2014-01-23,Paris/ Ile-de-France/ France,within a day,1.0,0.5,3.0,t,Buttes-Chaumont,,Paris,48.88529,2.37819,Entire apartment,Entire place,2,,"['Essentials', 'Stove', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Luggage dropoff allowed', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you', 'Iron', 'Refrigerator', 'Oven', 'Dishes and silverware', 'First aid kit', 'Heating', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Cooking basics', 'Paid parking off premises', 'Extra pillows and blankets', 'Bed linens', 'Cleaning before checkout']",70,6,1125,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f
41319831,Apartamento Kitnet Recreio Rio de Janeiro Praia,108226328,2016-12-23,Rio de Janeiro/ State of Rio de Janeiro/ Brazil,within an hour,1.0,0.96,0.0,t,Recreio dos Bandeirantes,,Rio de Janeiro,-23.02869,-43.47061,Entire loft,Entire place,2,,"['Extra pillows and blankets', 'Air conditioning', 'Essentials', 'Beach essentials', 'Coffee maker', 'Dedicated workspace', 'Paid parking on premises', 'Hot water', 'Bed linens', 'Ethernet connection', 'Long term stays allowed', 'Microwave', 'Refrigerator', 'Wifi', 'Iron', 'Dishes and silverware', 'Beachfront', 'Cooking basics', 'Stove', 'Hair dryer', 'Free street parking', 'Host greets you', 'Cable TV', 'Kitchen', 'TV', 'Oven', 'Shampoo']",98,3,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
36874267,Cozy shelter in Williamsburg,8147523,2013-08-14,New York/ New York/ United States,,,1.0,1.0,t,Williamsburg,Brooklyn,New York,40.70678,-73.94185,Private room in apartment,Private room,1,1.0,"['Refrigerator', 'Single level home', 'Shampoo', 'Air conditioning', 'Kitchen', 'Coffee maker', 'Oven', 'Iron', 'Hangers', 'Smoke alarm', 'Hot water', 'Long term stays allowed', 'Hair dryer', 'Essentials', 'Dishes and silverware', 'TV', 'Lock on bedroom door', 'Wifi', 'Heating', 'BBQ grill', 'Patio or balcony', 'Cooking basics', 'Stove', 'Luggage dropoff allowed', 'Garden or backyard', 'Carbon monoxide alarm']",75,30,30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
14270629,Studio calme et cosy -  Proche Montparnasse,52631190,2015-12-29,Paris/ Ile-de-France/ France,,,,1.0,t,Luxembourg,,Paris,48.84699,2.31797,Entire apartment,Entire place,2,,"['Shampoo', 'Heating', 'Washer', 'Wifi', 'Kitchen', 'Smoke alarm', 'Essentials', 'TV', 'Breakfast']",66,2,2,96.0,10.0,10.0,10.0,10.0,10.0,10.0,t
36862883,Appartement de charme ÃÂ  20' du centre. Climatise,13130826,2014-03-14,FR,,,,1.0,t,Menilmontant,,Paris,48.86414,2.39689,Entire apartment,Entire place,4,1.0,"['Patio or balcony', 'Pocket wifi', 'Air conditioning', 'Stove', 'Hot water', 'Hangers', 'Wifi', 'Luggage dropoff allowed', 'Long term stays allowed', 'Dedicated workspace', 'TV', 'Iron', 'Refrigerator', 'Dishes and silverware', 'Private entrance', 'First aid kit', 'Heating', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Microwave', 'Cooking basics', 'Cable TV', 'Room-darkening shades', 'Shampoo', 'Extra pillows and blankets', 'Garden or backyard', 'Bed linens', 'Cleaning before checkout']",90,5,30,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t
46836250,Cuarto Compartido Room Shared,207240505,2018-08-04,Mexico City/ Mexico City/ Mexico,within an hour,1.0,0.98,40.0,t,Cuauhtemoc,,Mexico City,19.46394,-99.14388,Shared room in house,Shared room,1,1.0,"['TV', 'Dedicated workspace', 'Luggage dropoff allowed', 'Ethernet connection', 'Free street parking', 'Shampoo', 'Essentials', 'Room-darkening shades', 'Cable TV', 'Cooking basics', 'Kitchen', 'Barbecue utensils', 'Refrigerator', 'Wifi', 'Window guards', 'Long term stays allowed', 'Washer', 'Oven', 'Stove', 'Dishes and silverware', 'Freezer', 'Hot water', 'Microwave', 'Laundromat nearby', 'BBQ grill', 'Patio or balcony', 'Iron', 'Hangers']",299,7,365,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
35544918,Excellent place at Manly close to Ferry to City,73274063,2016-05-22,Manly/ New South Wales/ Australia,,,1.0,1.0,t,Manly,,Sydney,-33.80324,151.28862,Entire apartment,Entire place,3,1.0,"['Washer', 'Iron', 'Long term stays allowed', 'Smoke alarm', 'Private entrance', 'Dryer', 'Essentials', 'Free street parking', 'Dishes and silverware', 'Kitchen', 'Hangers', 'First aid kit', 'Shampoo', 'Wifi', 'Hair dryer', 'TV']",150,5,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
40841416,Giglio House - Campo de' Fiori,162347026,2017-12-12,Rome/ Lazio/ Italy,within an hour,1.0,0.98,19.0,t,I Centro Storico,,Rome,41.89484,12.47204,Entire apartment,Entire place,4,1.0,"['Dishwasher', 'Dedicated workspace', 'Microwave', 'Iron', 'Luggage dropoff allowed', 'Refrigerator', 'Private entrance', 'Cooking basics', 'Wifi', 'Stove', 'Hair dryer', 'Heating', 'Crib', 'TV', 'Air conditioning', 'Coffee maker', 'Hot water', 'Long term stays allowed', 'Cable TV', 'Oven', 'Shampoo', 'Essentials', 'Bed linens']",68,1,60,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
11548219,Very Cosy Flat 80m2 - Central Paris,18255056,2014-07-17,Paris/ Ile-de-France/ France,,,,2.0,t,Elysee,,Paris,48.88044,2.3199,Entire apartment,Entire place,6,1.0,"['Heating', 'TV', 'Kitchen', 'Hair dryer', 'Washer', 'Smoke alarm', 'Wifi', 'Elevator', 'Long term stays allowed', 'Dedicated workspace']",110,3,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
29897069,Wonderful Home in Central Paris,158956937,2017-11-16,Lisbon/ Lisbon/ Portugal,within an hour,1.0,0.87,7.0,t,Popincourt,,Paris,48.85798,2.36828,Entire apartment,Entire place,4,1.0,"['Paid parking off premises', 'Bedroom comforts', 'Bathroom essentials', 'Fire extinguisher', 'Heating', 'TV', 'Iron', 'Indoor fireplace', 'Dishwasher', 'Hair dryer', 'Coffee maker', 'Washer', 'Dryer', 'Elevator', 'Bathtub', 'Carbon monoxide alarm', 'Smoke alarm', 'Wifi', 'Full kitchen']",270,1,31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
12199203,DeninaSuite,47180313,2015-10-22,Rome/ Lazio/ Italy,,,,1.0,t,VII San Giovanni/Cinecitta,,Rome,41.87077,12.52438,Entire apartment,Entire place,4,1.0,"['Dishwasher', 'Washer', 'Dedicated workspace', 'Microwave', 'Fire extinguisher', 'Hangers', 'Refrigerator', 'Dishes and silverware', 'Host greets you', 'Cooking basics', 'Wifi', 'Stove', 'Hair dryer', 'Kitchen', 'Heating', 'Cleaning before checkout', 'Indoor fireplace', 'TV', 'Patio or balcony', 'Air conditioning', 'Coffee maker', 'Hot water', 'Long term stays allowed', 'Oven', 'Elevator', 'Shampoo', 'Single level home', 'Essentials', 'First aid kit']",80,2,1125,98.0,10.0,10.0,10.0,10.0,9.0,10.0,t
47584272,HABITACIÃâN PRIVADA EN EL CORAZÃâN DE LA CDMX,57389225,2016-02-04,Mexico City/ Federal District/ Mexico,within an hour,0.7,1.0,0.0,t,Cuauhtemoc,,Mexico City,19.43663,-99.16676,Private room in apartment,Private room,1,1.0,"['Washer', 'TV', 'Dedicated workspace', 'Essentials', 'Lock on bedroom door', 'Kitchen', 'Hangers', 'First aid kit', 'Wifi', 'Hot water', 'Long term stays allowed']",206,1,120,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
11050119,Beautiful terrace home in Newtown.,52970342,2016-01-01,New South Wales/ Australia,,,,1.0,t,Marrickville,,Sydney,-33.90487,151.1772,Entire house,Entire place,6,3.0,"['Iron', 'Smoke alarm', 'Dryer', 'Essentials', 'Dedicated workspace', 'Kitchen', 'Hangers', 'First aid kit', 'Hair dryer', 'Shampoo', 'Wifi', 'TV', 'Heating']",250,5,22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
42206311,Habitacion comoda y acogedora.,96820649,2016-09-26,Mexico City/ Mexico City/ Mexico,within a day,0.5,0.91,0.0,t,Benito Juarez,,Mexico City,19.3885,-99.17174,Private room in apartment,Private room,1,1.0,"['Washer', 'Essentials', 'Lock on bedroom door', 'Patio or balcony', 'Kitchen', 'Iron', 'Hangers', 'Wifi', 'Hot water']",310,1,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
23219361,Cozy Studio near South Beach :-),59966705,2016-02-22,New York/ New York/ United States,within a day,0.9,0.68,2.0,t,Arrochar,Staten Island,New York,40.59255,-74.07657,Entire apartment,Entire place,2,,"['Refrigerator', 'Microwave', 'Shampoo', 'Air conditioning', 'Free street parking', 'Kitchen', 'Keypad', 'Coffee maker', 'Iron', 'Hangers', 'Smoke alarm', 'Long term stays allowed', 'Hair dryer', 'Essentials', 'Dishes and silverware', 'TV', 'Wifi', 'Heating', 'Cooking basics', 'First aid kit', 'Private entrance', 'Garden or backyard', 'Carbon monoxide alarm']",75,2,1125,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f
41288266,Miani House Terrace tra il verde e la storia,11205562,2014-01-11,Rome/ Lazio/ Italy,,,1.0,1.0,t,I Centro Storico,,Rome,41.87512,12.48685,Entire apartment,Entire place,5,2.0,"['Dishwasher', 'Washer', 'Dedicated workspace', 'Window guards', 'Microwave', 'Fire extinguisher', 'Hangers', 'Iron', 'Luggage dropoff allowed', 'Refrigerator', 'Dishes and silverware', 'Host greets you', 'Cooking basics', 'Wifi', 'Stove', 'Hair dryer', 'Babysitter recommendations', 'Kitchen', 'Heating', 'Crib', 'TV', 'Patio or balcony', 'Air conditioning', 'Coffee maker', 'Hot water', 'Long term stays allowed', 'Free street parking', 'Cable TV', 'Shampoo', 'Single level home', 'Essentials', 'First aid kit', 'Bed linens']",75,2,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
47171484,"Stylish Luxury Flat, Ortakoy",2642789,2012-06-15,Istanbul,within an hour,1.0,0.97,3.0,t,Besiktas,,Istanbul,41.05044,29.02289,Entire apartment,Entire place,3,,"['Iron', 'Dishwasher', 'Children\u2019s books and toys', 'Essentials', 'Bed linens', 'Heating', 'Air conditioning', 'Microwave', 'Stove', 'Kitchen', 'Cooking basics', 'Refrigerator', 'Room-darkening shades', 'Fire extinguisher', 'Dishes and silverware', 'Smoke alarm', 'Dedicated workspace', 'Washer', 'Wifi', 'Paid parking off premises', 'Free street parking', 'Shower gel', 'Luggage dropoff allowed', 'Hot water', 'Cable TV', 'First aid kit', 'Shampoo', 'Hangers', 'Keypad', 'Carbon monoxide alarm', 'Coffee maker', 'TV', 'Long term stays allowed', 'Extra pillows and blankets', 'Hair dryer']",347,2,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
36514126,Lovely Flat in the center of Paris - Montorgueil,211342597,2018-08-23,Paris/ Ile-de-France/ France,,,,0.0,t,Bourse,,Paris,48.86878,2.3509,Entire apartment,Entire place,2,1.0,"['Dishes and silverware', 'Hangers', 'Stove', 'Coffee maker', 'Iron', 'Dryer', 'Dedicated workspace', 'Essentials', 'Dishwasher', 'TV', 'Shampoo', 'Heating', 'Washer', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Oven', 'Hair dryer', 'Wifi', 'Long term stays allowed']",150,2,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
549941,"Heart of Le Marais, very secured building, .",2694418,2012-06-20,Paris/ Ile-de-France/ France,,,1.0,1.0,t,Hotel-de-Ville,,Paris,48.85674,2.36291,Entire apartment,Entire place,2,,"['Essentials', 'Stove', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Luggage dropoff allowed', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you', 'TV', 'Iron', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Heating', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Cooking basics', 'Paid parking off premises', 'Shampoo', 'Extra pillows and blankets', 'Bed linens', 'Carbon monoxide alarm', 'Elevator']",122,30,190,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f
